University_name,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate
Drake University,Yes,0.05660966821485847,0.09524716276944169,0.1264747522416234,0.3473684210526316,0.6153846153846154,0.10103478923311325,0.033203572246393406,0.5723140495867769,0.4713114754098361,0.20677361853832443,0.21755725190839695,0.8421052631578947,0.9078947368421053,0.3351206434316354,0.375,0.11851754104850416,0.6203703703703703
Drew University,Yes,0.04315497885989211,0.057430116535912866,0.044989775051124746,0.5789473684210527,0.8241758241758241,0.033424327069578465,0.003938630638882528,0.831198347107438,0.6046658259773013,0.1889483065953654,0.06259541984732825,0.8947368421052632,0.9605263157894737,0.2064343163538874,0.4375,0.22095500216788885,0.6759259259259259
Drury College,Yes,0.01289234165746777,0.022012339096656258,0.0438886267107126,0.3368421052631579,0.6263736263736264,0.029393092940578975,0.0021525074421799863,0.3300619834710744,0.27474779319041615,0.1800356506238859,0.07633587786259542,0.7789473684210526,0.8947368421052632,0.2868632707774799,0.546875,0.11531283578713217,0.5277777777777778
Duke University,Yes,0.2855060087892862,0.14551755655419302,0.243511090136857,0.9368421052631579,0.978021978021978,0.19200736414423566,0.002381497595603389,0.8393595041322314,0.657313997477932,0.2357397504456328,0.13923664122137405,0.9157894736842105,0.9473684210526315,0.06702412868632708,0.6875,0.45280600222444245,0.8055555555555556
Earlham College,Yes,0.026596963322433508,0.03557011196587707,0.037596350479786066,0.35789473684210527,0.5934065934065934,0.028218638902996446,0.0005495763682161667,0.6557851239669421,0.3587641866330391,0.22459893048128343,0.05343511450381679,0.8631578947368421,0.9210526315789473,0.21715817694369974,0.71875,0.21580862254227384,0.6296296296296297
East Carolina University,No,0.19146897715202132,0.23954604311067104,0.37753657385559225,0.1368421052631579,0.38461538461538464,0.41366175723717624,0.07721547973437143,0.2535123966942149,0.23013871374527112,0.1800356506238859,0.22137404580152673,0.6947368421052632,0.7105263157894737,0.2868632707774799,0.28125,0.10963862235376176,0.4444444444444444
East Tennessee State University,No,0.06766917293233082,0.1012262929392947,0.19946515652037125,0.14736842105263157,0.2967032967032967,0.20844972067039105,0.120861002976872,0.1787190082644628,0.19230769230769232,0.22459893048128343,0.29770992366412213,0.6842105263157895,0.6710526315789473,0.3083109919571046,0.140625,0.12515316606028618,0.2962962962962963
East Texas Baptist University,Yes,0.006206652364984484,0.010244496915225837,0.03618058832782759,0.09473684210526316,0.2967032967032967,0.028916962925342814,0.0068697046027020835,0.13481404958677687,0.15762925598991173,0.19340463458110516,0.19083969465648856,0.5684210526315789,0.5,0.353887399463807,0.109375,0.04586498765245914,0.25925925925925924
Eastern College,Yes,0.00785204007248037,0.011310838601569046,0.02044989775051125,0.15789473684210525,0.3626373626373626,0.02913915693245302,0.016212502862376917,0.45712809917355374,0.4760403530895334,0.15775401069518716,0.14961832061068703,0.5473684210526316,0.47368421052631576,0.29758713136729226,0.34375,0.0932946255207646,0.4074074074074074
Eastern Connecticut State University,No,0.043550705017391125,0.05411684058191789,0.08321535315400345,0.1368421052631579,0.45054945054945056,0.08338623666835958,0.07007098694756125,0.18708677685950414,0.39974779319041615,0.24688057040998218,0.03816793893129771,0.6631578947368421,0.6842105263157895,0.38605898123324395,0.21875,0.047750108394442665,0.37037037037037035
Eastern Illinois University,No,0.11488555182971279,0.15922766395003426,0.24067956583294006,0.11578947368421053,0.31868131868131866,0.28637633316404265,0.03865353789787039,0.1740702479338843,0.20271122320302648,0.0106951871657754,0.22595419847328244,0.5684210526315789,0.618421052631579,0.3672922252010724,0.078125,0.04705261371990876,0.6111111111111112
Eastern Mennonite College,Yes,0.008435215462478912,0.014014776449082184,0.030202925908447382,0.18947368421052632,0.42857142857142855,0.02425088877602844,0.0026562857797114725,0.37758264462809915,0.3184110970996217,0.22459893048128343,0.16030534351145037,0.4,0.5394736842105263,0.23860589812332442,0.453125,0.13199615435368636,0.6666666666666666
Eastern Nazarene College,Yes,0.00906004623747735,0.012834183867773631,0.02595563945257197,0.16842105263157894,0.34065934065934067,0.03488445911630269,0.0013281428898557362,0.33212809917355374,0.27112232030264816,0.15775401069518716,0.06870229007633588,0.5263157894736842,0.4473684210526316,0.39678284182305634,0.265625,0.06115331686994552,0.5555555555555556
Eckerd College,Yes,0.027929935642430175,0.039492726026353876,0.0520685858109171,0.3368421052631579,0.6153846153846154,0.038852209243270694,0.0010075566750629723,0.6725206611570248,0.362547288776797,0.22459893048128343,0.11450381679389313,0.7789473684210526,0.8552631578947368,0.2761394101876676,0.40625,0.22276471808019305,0.4537037037037037
Elizabethtown College,Yes,0.04865348967987836,0.06744611166120801,0.0615070001573069,0.3684210526315789,0.6703296703296703,0.042439055358049774,0.013647813144034807,0.6120867768595041,0.4129886506935687,0.1800356506238859,0.07633587786259542,0.6,0.5789473684210527,0.2761394101876676,0.390625,0.1249646539860878,0.6574074074074074
Elmira College,Yes,0.02865890487992835,0.03705537360042654,0.04876514078968067,0.2736842105263158,0.45054945054945056,0.03078974098527171,0.02294481337302496,0.6534090909090909,0.5044136191677175,0.15775401069518716,0.04580152671755725,0.7263157894736842,0.9736842105263158,0.5093833780160858,0.328125,0.0813618112240089,0.5
Elms College,Yes,0.0034157415699914606,0.00517937390509559,0.014157621519584709,0.23157894736842105,0.4065934065934066,0.012855510411376333,0.019922143347836044,0.48863636363636365,0.4705233291298865,0.15775401069518716,0.22137404580152673,0.6631578947368421,0.618421052631579,0.23592493297587136,0.328125,0.10869606198277,0.7037037037037037
Elon College,Yes,0.07379251452731551,0.10335897631198111,0.1294635834513135,0.10526315789473684,0.32967032967032966,0.08868715083798882,0.015250744217998626,0.34917355371900827,0.33149432534678436,0.17557932263814616,0.23312977099236643,0.6526315789473685,0.6578947368421053,0.43967828418230565,0.53125,0.05924934492054216,0.49074074074074076
Embry Riddle Aeronautical University,Yes,0.06394101597484014,0.09566608271764795,0.14519427402862986,0.1368421052631579,0.34065934065934067,0.1470606907059421,0.039157316235401876,0.28202479338842973,0.3105296343001261,0.21122994652406418,0.42290076335877863,0.30526315789473685,0.25,0.37533512064343166,0.0625,0.18270590231304315,0.3148148148148148
Emory & Henry College,Yes,0.014246141669964385,0.0218600045700358,0.030045619002674218,0.30526315789473685,0.5604395604395604,0.021267140680548503,0.0014197389512250974,0.3222107438016529,0.41424968474148804,0.26916221033868093,0.20610687022900764,0.7473684210526316,0.8421052631578947,0.3056300268096515,0.796875,0.0918996361716968,0.6666666666666666
Emory University,Yes,0.17547330931206132,0.15599055525934954,0.1889255938335693,0.7894736842105263,0.967032967032967,0.1715655154900965,0.008747423860773988,0.7882231404958677,0.6651954602774275,0.22459893048128343,0.09465648854961832,0.9368421052631579,0.9736842105263158,0.06702412868632708,0.4375,0.47638886270665637,0.7962962962962963
Emporia State University,No,0.02447253868743882,0.045091019879655726,0.1286770489224477,0.4421052631578947,0.7692307692307693,0.12119095987811071,0.02688344401190749,0.1581095041322314,0.2150063051702396,0.15775401069518716,0.2500763358778626,0.6736842105263158,0.6710526315789473,0.45040214477211804,0.0625,0.0441306765698343,0.37037037037037035
Erskine College,Yes,0.012038406264969903,0.018470561352730595,0.020764511562057573,0.4842105263157895,0.7142857142857143,0.012474606399187405,0.001557133043279139,0.4207128099173554,0.32471626733921816,0.16889483065953653,0.15206106870229008,0.7157894736842105,0.7368421052631579,0.29490616621983917,0.734375,0.08183309140950477,0.5277777777777778
Eureka College,Yes,0.009976464707475059,0.01454794729225379,0.012269938650306749,0.3684210526315789,0.5164835164835165,0.010950990350431691,0.0006869704602702084,0.4449896694214876,0.26324085750315257,0.10427807486631016,0.06412213740458016,0.5684210526315789,0.8289473684210527,0.21715817694369974,0.484375,0.12000678643467114,0.39814814814814814
Evergreen State College,No,0.03582363109991044,0.03918805697311296,0.06339468302658487,0.1368421052631579,0.45054945054945056,0.09287709497206705,0.01657888710785436,0.20439049586776858,0.44451450189155106,0.22459893048128343,0.16381679389312978,0.7052631578947368,0.7105263157894737,0.418230563002681,0.21875,0.09744189115312836,0.5370370370370371
Fairfield University,Yes,0.09795263782725512,0.12468581003884531,0.11735095170677992,0.30526315789473685,0.6263736263736264,0.09030599288979177,0.04744675978932906,0.6539256198347108,0.6967213114754098,0.26916221033868093,0.1297709923664122,0.8210526315789474,0.868421052631579,0.3378016085790885,0.46875,0.15145060041095632,0.7777777777777778
Fayetteville State University,No,0.028617249494928457,0.03777896260187372,0.06559697970740916,0.0,0.07692307692307693,0.07913280853224987,0.028211586901763223,0.23068181818181818,0.12137452711223203,0.11319073083778966,0.07877862595419848,0.7052631578947368,0.6710526315789473,0.3378016085790885,0.15625,0.07137067129149623,0.12962962962962962
Ferrum College,Yes,0.026201237164934495,0.039416558763043646,0.0473493786377222,0.11578947368421053,0.2967032967032967,0.028948704926358558,0.0037096404854591253,0.3646694214876033,0.38146279949558637,0.1800356506238859,0.20610687022900764,0.47368421052631576,0.4473684210526316,0.2680965147453083,0.140625,0.09012762267423229,0.1111111111111111
Flagler College,Yes,0.02778414179493054,0.024449691522583594,0.04766399244926852,0.17894736842105263,0.4725274725274725,0.0382808532249873,0.001969315319441264,0.14359504132231404,0.22383354350567466,0.1800356506238859,0.2885496183206107,0.4631578947368421,0.47368421052631576,0.418230563002681,0.140625,0.01402529832035742,0.5462962962962963
Florida Institute of Technology,Yes,0.03886447420490284,0.057430116535912866,0.07676577001730375,0.4,0.7142857142857143,0.05472320975114271,0.01062514311884589,0.5971074380165289,0.3720050441361917,0.2914438502673797,0.19083969465648856,0.8631578947368421,0.868421052631579,0.21715817694369974,0.109375,0.10814937696759477,0.4351851851851852
Florida International University,No,0.06716930831233207,0.07643384873181507,0.16296995438099732,0.43157894736842106,0.8791208791208791,0.31961020822752667,0.4263338676436913,0.21988636363636363,0.11254728877679697,0.3137254901960784,0.42412213740458016,0.7684210526315789,0.9473684210526315,0.3056300268096515,0.3125,0.06665786943653741,0.5185185185185185
Florida Southern College,Yes,0.02707600024993231,0.036864955442150966,0.053327041057102405,0.2,0.38461538461538464,0.04339131538852209,0.04437829173345546,0.29364669421487605,0.48628625472887765,0.1354723707664884,0.061068702290076333,0.6,0.6578947368421053,0.39946380697050937,0.15625,0.059437856994740516,0.5370370370370371
Florida State University,No,0.24097640222439756,0.3279381521821921,0.4700330344502124,0.5157894736842106,0.8901098901098901,0.5957021330624682,0.1484314174490497,0.22417355371900827,0.3593947036569987,0.22459893048128343,0.11755725190839694,0.7578947368421053,0.8552631578947368,0.5522788203753352,0.234375,0.07661130695421042,0.4444444444444444
Fontbonne College,Yes,0.004373815424989065,0.006588468276334831,0.014314928425357873,0.15789473684210525,0.43956043956043955,0.026726764855256477,0.015388138310052668,0.3125,0.3656998738965952,0.11319073083778966,0.19083969465648856,0.3894736842105263,0.40789473684210525,0.5093833780160858,0.375,0.026787565743585876,0.48148148148148145
Fordham University,Yes,0.08578926540728553,0.1067103358976312,0.14267736353625923,0.30526315789473685,0.5054945054945055,0.1460449466734383,0.07533776047629952,0.6144111570247934,0.8173076923076923,0.22459893048128343,0.2267175572519084,0.8210526315789474,0.9605263157894737,0.31903485254691694,0.21875,0.14473957056949496,0.6481481481481481
Fort Lewis College,No,0.0699602191073251,0.10476807068322035,0.17114991348120182,0.15789473684210525,0.2857142857142857,0.1159852717115287,0.02221204488207007,0.19927685950413224,0.24274905422446405,0.1800356506238859,0.3435114503816794,0.8526315789473684,0.9605263157894737,0.44504021447721187,0.09375,0.022169019925726244,0.3333333333333333
Francis Marion University,No,0.03582363109991044,0.060286388910046465,0.12332861412616014,0.12631578947368421,0.31868131868131866,0.09792407313357034,0.019922143347836044,0.18078512396694216,0.21406052963430014,0.1354723707664884,0.332824427480916,0.7157894736842105,0.6842105263157895,0.44504021447721187,0.125,0.034931287348954704,0.3055555555555556
Franciscan University of Steubenville,Yes,0.009830670859975424,0.01447178002894356,0.030360232814220543,0.22105263157894736,0.43956043956043955,0.03688420518029457,0.011037325395008015,0.37758264462809915,0.4129886506935687,0.22459893048128343,0.11450381679389313,0.5157894736842106,0.5921052631578947,0.33243967828418236,0.125,0.05938130337248101,0.6759259259259259
Franklin College,Yes,0.015058421677462354,0.021326833726864194,0.038697498820198205,0.29473684210526313,0.6923076923076923,0.022251142712036567,0.0030684680558735974,0.41580578512396693,0.3562421185372005,0.19117647058823528,0.16717557251908396,0.4842105263157895,0.7105263157894737,0.2680965147453083,0.578125,0.16146059155088882,0.46296296296296297
Franklin Pierce College,Yes,0.10634619790473414,0.16752989565084928,0.06465313827277018,0.021052631578947368,0.054945054945054944,0.05329481970543423,0.05477444469887795,0.5671487603305785,0.44924337957124844,0.1800356506238859,0.08396946564885496,0.4421052631578947,0.42105263157894735,0.4048257372654156,0.25,0.0609271023809075,0.37962962962962965
Freed-Hardeman University,Yes,0.016953741694957617,0.018127808667834564,0.0438886267107126,0.2,0.4945054945054945,0.032852971051295074,0.0022441035035493475,0.16322314049586778,0.2459016393442623,0.22459893048128343,0.20610687022900764,0.631578947368421,0.6842105263157895,0.3646112600536194,0.203125,0.05451769185816351,0.48148148148148145
Fresno Pacific College,Yes,0.005519338512486201,0.007692893594333156,0.017461066540821142,0.5263157894736842,0.8571428571428571,0.017934230573895378,0.002839477902450195,0.390495867768595,0.2979192938209332,0.23796791443850268,0.23938931297709923,0.5368421052631579,0.4605263157894737,0.21447721179624665,0.21875,0.0925405772239712,0.4074074074074074
Furman University,Yes,0.0433216003998917,0.07155914387996039,0.10224948875255624,0.5789473684210527,0.8021978021978022,0.07084814626714069,0.007968857339134418,0.5733471074380165,0.3575031525851198,0.22459893048128343,0.15267175572519084,0.8842105263157894,0.9342105263157895,0.29490616621983917,0.4375,0.18387467717307293,0.6666666666666666
Gannon University,Yes,0.04963239122737592,0.06992154771879046,0.1011483404121441,0.24210526315789474,0.5274725274725275,0.08106907059421026,0.03160064117242958,0.44576446280991733,0.39407313997477933,0.1800356506238859,0.17251908396946564,0.4105263157894737,0.35526315789473684,0.289544235924933,0.28125,0.08530171357475447,0.5092592592592593
Gardner Webb University,Yes,0.02143169558244642,0.03267575596008836,0.04672015101462954,0.17894736842105263,0.2967032967032967,0.04647028948704927,0.01708266544538585,0.30165289256198347,0.3924968474148802,0.1800356506238859,0.03816793893129771,0.6,0.4473684210526316,0.34048257372654156,0.1875,0.046713291986351727,0.17592592592592593
Geneva College,Yes,0.012225855497469436,0.01759463782466296,0.031775994966179014,0.18947368421052632,0.32967032967032966,0.03704291518537329,0.011770093885962904,0.3685950413223141,0.4791929382093317,0.1800356506238859,0.1297709923664122,0.6210526315789474,0.5657894736842105,0.4718498659517427,0.40625,0.06786434671140687,0.5925925925925926
George Fox College,Yes,0.015162560139962094,0.02490669510244497,0.04074248859524933,0.2736842105263158,0.4725274725274725,0.035931945149822245,0.0019235172887565836,0.5247933884297521,0.37042875157629257,0.1354723707664884,0.12213740458015267,0.47368421052631576,0.3815789473684211,0.29490616621983917,0.34375,0.0744622693083492,0.3888888888888889
George Mason University,No,0.11605190260970986,0.16200776906085765,0.26616328456819255,0.16842105263157894,0.21978021978021978,0.2980256475368207,0.17499427524616443,0.4369834710743802,0.4823455233291299,0.21568627450980393,0.12213740458015267,0.8947368421052632,0.9473684210526315,0.45040214477211804,0.109375,0.06720455445171263,0.3333333333333333
George Washington University,Yes,0.16233103534459417,0.190037321959022,0.22919616171149915,0.3894736842105263,0.6813186813186813,0.16924834941594719,0.06727730707579574,0.7804752066115702,0.7168978562421185,0.26916221033868093,0.10687022900763359,0.8842105263157894,0.9078947368421053,0.13672922252010725,0.234375,0.21790110656587555,0.5740740740740741
Georgetown College,Yes,0.013454689354966362,0.023649935257826188,0.03948403334906402,0.30526315789473685,0.5054945054945055,0.029329608938547486,0.0021525074421799863,0.2975206611570248,0.34205548549810844,0.20231729055258468,0.04580152671755725,0.6842105263157895,0.6842105263157895,0.289544235924933,0.4375,0.0814749184685279,0.4166666666666667
Georgetown University,Yes,0.22981275904442547,0.106976921319217,0.21315085732263647,0.7368421052631579,0.9230769230769231,0.18226256983240224,0.018548202427295626,0.8243801652892562,0.8434741488020177,0.2557932263814617,0.22137404580152673,0.8736842105263158,0.8947368421052632,0.1260053619302949,0.421875,0.31008351084886987,0.7870370370370371
Georgia Institute of Technology,No,0.16153958302959615,0.16966257902353568,0.3525247758376593,0.9263157894736842,0.989010989010989,0.26628364652107667,0.029906114037096403,0.21430785123966942,0.41897856242118536,0.3114973262032086,0.13954198473282442,0.8842105263157894,0.8947368421052632,0.45040214477211804,0.515625,0.1524120119893679,0.5555555555555556
Georgia State University,No,0.07731239455980672,0.0864117602254551,0.18924020764511562,0.08421052631578947,0.16483516483516483,0.24101701371254444,0.4146095717884131,0.2274793388429752,0.13792559899117277,0.27807486631016043,0.48854961832061067,0.8315789473684211,0.8552631578947368,0.44235924932975873,0.15625,0.08626312515316606,0.2222222222222222
Georgian Court College,Yes,0.005560993897486098,0.007959479015918957,0.014472235331131037,0.11578947368421053,0.4725274725274725,0.030345352971051294,0.03590565605678956,0.3517561983471074,0.34205548549810844,0.1800356506238859,0.08396946564885496,0.5052631578947369,0.4605263157894737,0.26005361930294907,0.421875,0.07845872528135427,0.6111111111111112
Gettysburg College,Yes,0.07320933913731698,0.09117221418234443,0.08494572911750826,0.43157894736842106,0.7582417582417582,0.05729431183341798,0.002060911380810625,0.9103305785123967,0.4016393442622951,0.1800356506238859,0.03816793893129771,0.9052631578947369,0.9342105263157895,0.257372654155496,0.5,0.21742982638037966,0.6759259259259259
Goldey Beacom College,Yes,0.011496886259971258,0.015081118135425394,0.039169419537517694,0.09473684210526316,0.1978021978021978,0.021711528694768917,0.0440577055186627,0.1952479338842975,0.18994325346784363,0.19385026737967914,0.24122137404580152,0.17894736842105263,0.013157894736842105,0.672922252010724,0.0625,0.05457424548042302,0.24074074074074073
Gonzaga University,Yes,0.03759398496240601,0.055297433163226446,0.07723769073462325,0.3157894736842105,0.6373626373626373,0.07567293042153378,0.013510419051980764,0.5506198347107438,0.4208701134930643,0.22459893048128343,0.3282442748091603,0.7368421052631579,0.868421052631579,0.32707774798927614,0.5,0.12002563764209098,0.5462962962962963
Gordon College,Yes,0.012350821652469124,0.018775230405971514,0.03885480572597137,0.25263157894736843,0.4945054945054945,0.03212290502793296,0.0017403251660178612,0.5092975206611571,0.3609709962168979,0.1354723707664884,0.1450381679389313,0.6842105263157895,0.7631578947368421,0.3136729222520107,0.5,0.11386129281580486,0.5185185185185185
Goshen College,Yes,0.007477141607481307,0.012339096656257141,0.0292590844738084,0.2631578947368421,0.46153846153846156,0.024473082783138648,0.007556675062972292,0.365702479338843,0.3073770491803279,0.22459893048128343,0.14961832061068703,0.45263157894736844,0.42105263157894735,0.19839142091152817,0.71875,0.13354195336211283,0.5740740740740741
Goucher College,Yes,0.022285630974944286,0.028219971056439943,0.03350637092968381,0.4105263157894737,0.6043956043956044,0.022568562722194006,0.003618044424089764,0.684297520661157,0.6926229508196722,0.1800356506238859,0.1450381679389313,0.7368421052631579,0.868421052631579,0.17962466487935655,0.53125,0.2533036741003261,0.6203703703703703
Grace College and Seminary,Yes,0.009726532397475684,0.013557772869220809,0.020764511562057573,0.17894736842105263,0.4065934065934066,0.015204418486541391,0.0051293794366842225,0.3418388429752066,0.2979192938209332,0.09090909090909091,0.11450381679389313,0.47368421052631576,0.4605263157894737,0.3431635388739947,0.40625,0.12464418345995061,0.5
Graceland College,Yes,0.009872326244975319,0.013024602026049204,0.03256252949504483,0.1368421052631579,0.3516483516483517,0.027202894870492635,0.10441950996107167,0.34917355371900827,0.2080706179066835,0.20231729055258468,0.09618320610687023,0.45263157894736844,0.4868421052631579,0.5656836461126006,0.375,0.04567647557826079,0.3425925925925926
Grand Valley State University,No,0.10588798866973528,0.14528905476426232,0.24005033820984742,0.2,0.5604395604395604,0.25695149822244795,0.1198992443324937,0.19462809917355373,0.3184110970996217,0.1800356506238859,0.11450381679389313,0.5894736842105263,0.5526315789473685,0.48525469168900814,0.140625,0.035383716327030745,0.4351851851851852
Green Mountain College,Yes,0.014558557057463603,0.021174499200243734,0.02564102564102564,0.06315789473684211,0.12087912087912088,0.012887252412392077,0.001877719258071903,0.48605371900826444,0.1450189155107188,0.1354723707664884,0.0916030534351145,0.7263157894736842,0.7763157894736842,0.3083109919571046,0.375,0.062001621203838106,0.6111111111111112
Greensboro College,Yes,0.01097619394747256,0.016071292558458374,0.022180273714016045,0.09473684210526316,0.24175824175824176,0.016188420518029458,0.014334783604305014,0.309400826446281,0.31368221941992436,0.20231729055258468,0.16030534351145037,0.5894736842105263,0.7368421052631579,0.28150134048257375,0.484375,0.08978830094067525,0.26851851851851855
Greenville College,Yes,0.008935080082477662,0.01199634397136111,0.025011798017932987,0.2,0.4065934065934066,0.02006094464195023,0.002381497595603389,0.41167355371900827,0.43348045397225726,0.1354723707664884,0.08396946564885496,0.5157894736842106,0.4868421052631579,0.31635388739946385,0.25,0.09493468056629027,0.46296296296296297
Grinnell College,Yes,0.04078062191489805,0.05015614288978597,0.06245084159194589,0.5789473684210527,0.9010989010989011,0.03789994921279837,0.0013281428898557362,0.6894628099173554,0.4473518284993695,0.1354723707664884,0.022900763358778626,0.8421052631578947,0.8947368421052632,0.18766756032171583,0.84375,0.29771711878145796,0.6759259259259259
Grove City College,Yes,0.05019473892487451,0.03953080965800899,0.08463111530596193,0.5894736842105263,0.8681318681318682,0.06583291010665313,0.001557133043279139,0.14896694214876033,0.19987389659520807,0.19117647058823528,0.015267175572519083,0.6,0.5394736842105263,0.4262734584450402,0.28125,0.03338548834052821,0.8333333333333334
Guilford College,Yes,0.02334784329244163,0.03739812628532257,0.045776309579990564,0.17894736842105263,0.38461538461538464,0.04034408329101066,0.013647813144034807,0.5714876033057851,0.5327868852459017,0.15775401069518716,0.12213740458015267,0.7368421052631579,0.8157894736842105,0.3512064343163539,0.46875,0.1117499575847833,0.5092592592592593
Gustavus Adolphus College,Yes,0.033907483389915234,0.05000380836316551,0.0942268365581249,0.3684210526315789,0.6923076923076923,0.06799136617572371,0.0022441035035493475,0.6087293388429752,0.28688524590163933,0.1354723707664884,0.06870229007633588,0.7473684210526316,0.8552631578947368,0.2680965147453083,0.90625,0.12669896506871264,0.6481481481481481
Gwynedd Mercy College,Yes,0.006227480057484431,0.0062837992230939145,0.010854176498348278,0.30526315789473685,0.5164835164835165,0.018315134586084306,0.05069841996794138,0.44731404958677684,0.5942622950819673,0.1800356506238859,0.03816793893129771,0.29473684210526313,0.2236842105263158,0.14209115281501342,0.34375,0.08100363828303203,0.7962962962962963
Hamilton College,Yes,0.06371191135734072,0.06516109376190113,0.06591159351895548,0.4105263157894737,0.8021978021978022,0.04783519553072626,0.0010533547057476529,0.8966942148760331,0.5154476670870114,0.09090909090909091,0.08396946564885496,0.8736842105263158,0.9473684210526315,0.19034852546916892,0.9375,0.2747563481440986,0.75
Hamline University,Yes,0.019265615562451835,0.028676974636301318,0.046090923391536885,0.3473684210526316,0.7032967032967034,0.03882046724225495,0.004625601099152736,0.5636363636363636,0.3805170239596469,0.15775401069518716,0.04580152671755725,0.8526315789473684,0.9078947368421053,0.28150134048257375,0.515625,0.13403208475502856,0.5092592592592593
Hampden - Sydney College,Yes,0.015329181679961676,0.02178383730672557,0.042787478370300454,0.2,0.34065934065934067,0.025584052818689692,0.0,0.5618801652892562,0.4717843631778058,0.25133689839572193,0.05343511450381679,0.9157894736842105,0.9605263157894737,0.289544235924933,0.828125,0.17111240974984449,0.5462962962962963
Hampton University,Yes,0.14781413367213048,0.1402620153857872,0.21991505427088248,0.25263157894736843,0.5934065934065934,0.14233113255459623,0.033844744675978936,0.24901859504132232,0.2739596469104666,0.22459893048128343,0.26717557251908397,0.5473684210526316,0.5263157894736842,0.3083109919571046,0.140625,0.06795860274850604,0.5555555555555556
Hanover College,Yes,0.019265615562451835,0.029133978216162693,0.04436054742803209,0.3368421052631579,0.6153846153846154,0.02809167089893347,0.0006411724295855278,0.30268595041322316,0.2687578814627995,0.1800356506238859,0.1450381679389313,0.8,0.7894736842105263,0.21715817694369974,0.40625,0.11427601937904122,0.5
Hardin-Simmons University,Yes,0.008039489304979901,0.01340543834260035,0.049551675318546484,0.15789473684210525,0.34065934065934067,0.03891569324530218,0.015250744217998626,0.20454545454545456,0.18915510718789408,0.26916221033868093,0.2885496183206107,0.7052631578947368,0.7236842105263158,0.3002680965147453,0.15625,0.07291647029992271,0.25925925925925924
Harding University,Yes,0.03415741569991461,0.037931297128494176,0.12128362435110901,0.35789473684210527,0.7252747252747253,0.09487684103605891,0.009709182505152278,0.1634297520661157,0.2755359394703657,0.26916221033868093,0.10076335877862595,0.6631578947368421,0.6973684210526315,0.4075067024128686,0.578125,0.06183196033705959,0.5833333333333334
Hartwick College,Yes,0.04169704038489576,0.06295224312590449,0.06213622778039956,0.22105263157894736,0.43956043956043955,0.04205815134586084,0.003022670025188917,0.7820247933884298,0.4728877679697352,0.1800356506238859,0.06870229007633588,0.7052631578947368,0.8289473684210527,0.2627345844504022,0.5,0.1590853394159896,0.5833333333333334
Harvard University,Yes,0.2870889134192823,0.07970904105415492,0.24712914896963978,0.9368421052631579,1.0,0.21340147282884714,0.014609571788413099,0.8339359504132231,0.7298234552332913,0.1800356506238859,0.2549618320610687,0.9368421052631579,0.9605263157894737,0.19839142091152817,0.8125,0.6415631421192527,0.8333333333333334
Harvey Mudd College,Yes,0.026992689479932518,0.019041815827557314,0.022494887525562373,0.9894736842105263,1.0,0.016347130523108176,0.00018319212273872223,0.7691115702479339,0.7739596469104666,0.26916221033868093,0.09923664122137404,0.968421052631579,1.0,0.15281501340482573,0.71875,0.34654174599883125,0.8333333333333334
Hastings College,Yes,0.015329181679961676,0.024221189732652904,0.0357086676105081,0.22105263157894736,0.4725274725274725,0.02526663280853225,0.0016487291046485002,0.3634297520661157,0.2351828499369483,0.1800356506238859,0.25221374045801526,0.5157894736842106,0.5131578947368421,0.28150134048257375,0.265625,0.07821365958489641,0.3888888888888889
Hendrix College,Yes,0.015454147834961365,0.024716276944169394,0.037596350479786066,0.5368421052631579,0.8571428571428571,0.025869730827831387,0.0002289901534234028,0.33367768595041325,0.22304539722572508,0.1800356506238859,0.1450381679389313,0.7789473684210526,0.9868421052631579,0.28418230563002683,0.40625,0.10183422248194997,0.49074074074074076
Hillsdale College,Yes,0.017474434007456314,0.025630284103892148,0.049079754601226995,0.35789473684210527,0.6263736263736264,0.03155154900964957,0.001877719258071903,0.4519628099173554,0.46027742749054223,0.1354723707664884,0.07633587786259542,0.7578947368421053,0.7368421052631579,0.2546916890080429,0.484375,0.17820046373970252,0.6388888888888888
Hiram College,Yes,0.01751608939245621,0.025020945997410313,0.03287714330659116,0.37894736842105264,0.6263736263736264,0.027329862874555612,0.012548660407602472,0.6057334710743801,0.4382093316519546,0.1354723707664884,0.11450381679389313,0.7052631578947368,0.9342105263157895,0.21715817694369974,0.53125,0.16926499142270063,0.6388888888888888
Hobart and William Smith Colleges,Yes,0.05429779434736426,0.07651001599512529,0.073147711184521,0.25263157894736843,0.4835164835164835,0.05246952767902489,0.00018319212273872223,0.8620351239669422,0.6401324085750315,0.22459893048128343,0.05343511450381679,0.9578947368421052,0.9868421052631579,0.257372654155496,0.578125,0.18575979791505645,0.6388888888888888
Hofstra University,Yes,0.15302105679711744,0.2204280600198035,0.20670127418593676,0.25263157894736843,0.5934065934065934,0.2029900964956831,0.06178154339363407,0.47830578512396693,0.6525851197982345,0.4028520499108734,0.11450381679389313,0.7684210526315789,0.868421052631579,0.3056300268096515,0.15625,0.13020528964880201,0.46296296296296297
